Word	Prefix	Root 	Suffix 
ይቀላቀላሉ			
ይቀርባሉ።			
ይቀርባል።			
ይቀንሳል			
ይቀንሳል።			
ይቀጥላሉ።			
ይቀጥላል።			
ይቆያል።			
ይቆጣጠራል			
ይቆጥራሉ፤			
ይበልጣል			
ይበልጣል።			
ይበልጥ			
ይበሩ			
ይበክላሉ			
ይባርካሉ።			
ይብጌታ።			
ይተካቸውና			
ይተዳደራሉ			
ይተገበራሉ።			
ይታመናል።			
ይታሰባል።			
ይታሰብ			
ይታተማል።			
ይታወሳል።			
ይታወቃል።			
ይታወቅ			
ይታያል።			
ይታገላል።			
ይቻላል			
ይቻላል።			
ይቻል			
ይችላሉ			
ይችላሉ።			
ይችላል			
ይችላል።			
ይነግረናል			
ይናገራሉ።			
ይናገራል።			
ይናገር			
ይንግሉክ			
ይንግላክ			
ይኖረናል			
ይኖረዋል			
ይኖረዋል።			
ይኖራሉ			
ይኖራሉ።			
ይኖራል			
ይኖራል።			
ይኖሯቸዋል።			
ይከበራል።			
ይከታተሉ።			
ይከናወናል			
ይከፍላል።			
ይከፍታል			
ይካሄዳል።			
ይወስናሉ			
ይወስዳል።			
ይወክላል።			
ይወዳደራሉ።			
ይወዳደራል።			
ይወዳደራል፣			
ይዋቀራሉ።			
ይውል			
ይዘት			
ይዘቶች			
ይዘቶችን			
ይዘዋል።			
ይዘዋቸው			
ይዘው			
ይዘጋል።			
ይዛለች።			
ይዛወራል።			
ይዟል።			
ይደረግባቸዋል።			
ይደርሳል			
ይደግፋል።			
ይዳረጋል።			
ይዳስሳል።			
ይድናል			
ይጀመራል			
ይጀምራሉ።			
ይገልጻል።			
ይገልፃሉ።			
ይገልፃል።			
ይገመታል			
ይገመታል።			
ይገባል			
ይገባኛል			
ይገነባል።			
ይገናኛሉ			
ይገናኛሉ።			
ይገኙበታል።			
ይገኛሉ።			
ይገኛል።			
ይገኛል፤			
ይገኝ			
ይገኝበታል።			
ይገጥማል።			
ይገጥማቸዋል።			
ይግባኝ			
ይጎበኛሉ			
ይጎዘጎዛል።			
ይጓዛል			
ይጠሩታል።			
ይጠራሉ።			
ይጠቀሙበት			
ይጠቅማል			
ይጠበቃል			
ይጠበቃል።			
ይጠበቃል፣			
ይጠብቃሉ።			
ይጠብቃል።			
ይጠነክራል			
ይጠነክራል።			
ይጠናቀቃል			
ይጠይቃል።			
ይጥሳል።			
ይጨምራል			
ይጨምራል።			
ይጨፍራሉ።			
ይጫረታሉ።			
ይጫወታሉ።			
ይጫወታል።			
ይፀድቃል			
ይፈልጋሉ።			
ይፈልጋል			
ይፈልጋል።			
ይፈጥራል			
ይፈጥራል።			
ይፋዊ			
ዮሐንስ			
ዮርኩ			
ዮርክ			
ዮርክ፣			
ዮናስ			
ዮናታን			
ዮናፕ			
ዮንግ			
ደህና			
ደህንነቱ			
ደህንነት			
ደህንነትን			
ደህንነቶች			
ደለል			
ደመላሽ			
ደመራ			
ደመቀ			
ደማስቆ			
ደማቅ			
ደምበኞች			
ደምድሟል።			
ደረሰባቸው።			
ደረሰ።			
ደረሱ።			
ደረቅ			
ደረት			
ደረጀ			
ደረጃ			
ደረጃን			
ደረጃዎች			
ደረጃ።			
ደረጃ፣			
ደራርቱ			
ደራሲ			
ደራሲዋ			
ደራሲው			
ደርሰናል			
ደርሰንበታል			
ደርሰዋል።			
ደርሰውበታል።			
ደርሳ			
ደርሳለች።			
ደርሶባቸዋል			
ደርሶባቸዋል።			
ደርሶብኛል			
ደርሷል።			
ደርባን			
ደርግ			
ደሳለኝ			
ደሴተች			
ደሴቲቱን			
ደሴት			
ደሴቶች			
ደሴቶችን			
ደስተኛ			
ደስተኞች			
ደስታ			
ደቂቃ			
ደበበ			
ደበንሃምስ			
ደቡባዊ			
ደቡብ			
ደብሊን			
ደብረፅዮን			
ደብቃለች			
ደብዛቸው			
ደብዝዘዋል።			
ደብዳቤ			
ደንበኛን			
ደንበኞቻቸው			
ደንበኞች			
ደንቡን			
ደንብ			
ደንቦቸን			
ደንቦቹን			
ደንቦችን			
ደንና			
ደን፣			
ደኖችን			
ደከመኝ			
ደካማ			
ደውሎችን			
ደጀኔ			
ደጀን			
ደጃፍ			
ደጋፊ			
ደጋፊነት			
ደጋፊዎቸ			
ደጋፊዎች			
ደግሞ			
ደግፈዋል			
ደፋር			
ዱብሊን			
ዱቴርቴ			
ዱጉማ			
ዲሚትሪ			
ዲሞክራሲያዊ			
ዲሞክራቲክ			
ዲሞክራቶች			
ዲሲን			
ዲሲኤ			
ዲሲው			
ዲሲፕሊን			
ዲስቴምፐር			
ዲስቻርጅ			
ዲባባበካርልስሩ			
ዲቴክትረስ			
ዲአክ			
ዲኤሪኮ			
ዲኤስቲቪ			
ዲኤፍኤፍ			
ዲዎንኮንዳ			
ዲዛይነ			
ዲዛይነር			
ዲዛይነሮች			
ዲዛይነሮችን			
ዲዛይን			
ዲዛይን፣			
ዲዛይኖቻቸውን			
ዲያሚኒ			
ዲያስፖራ			
ዲያስፖራዎች			
ዲያስፖራዎችን			
ዲያና			
ዲዬጎ			
ዲዮፕ			
ዲጂታላይዝ			
ዲጂታል			
ዲጂታይዜሽንን			
ዲጄአይ			
ዲጄዎችን			
ዲግሪ			
ዲፓርትመንት			
ዲፓርትምነት			
ዲፕሎማሲ			
ዲፕሎማሲያዊ			
ዲፕሎማቶች			
ዲፕሎማቶችን			
ዲፕሬሽን			
ዳመነ			
ዳመፒየር			
ዳማልስቬንስካን			
ዳማቱሩ			
ዳርቻ			
ዳርቻው			
ዳርቻዎቹ			
ዳርቻዎቻቸው			
ዳርቻዎች			
ዳርና			
ዳርክነስ			
ዳርገዋል።			
ዳርጎ			
ዳርጓል።			
ዳሮታ			
ዳሰሳ			
ዳሳሽ			
ዳቢን			
ዳቪስ			
ዳኒካ			
ዳንሰኛ			
ዳንስ			
ዳንኤሌ			
ዳንኤል			
ዳንዬላ			
ዳንጎቴ			
ዳኛው			
ዳኞች			
ዳኞችን፣			
ዳካር			
ዳዊት			
ዳውን			
ዳያስፖራዎች			
ዳይሜንሽን			
ዳይሬክተሩ			
ዳይሬክተር			
ዳይሬክተር፣			
ዳይሬክት			
ዳይሬክቶሬት			
ዳይዘላማይድ			
ዳግላስ			
ዳግማዊ			
ዳግም			
ዴልሂ			
ዴልታ			
ዴሎሰ			
ዴሜትሪየስ			
ዴሞክራሲያዊ			
ዴሪክ			
ዴሲሳ			
ዴሳንቲያጎ			
ዴስፓሲቶ			
ዴቪድ			
ዴቪድሰን			
ዴኒስ			
ዴንማርክ			
ዴንትፕላስ			
ዴኤታ			
ዴኤታው			
ዴይሊ			
ዴጄኔሮ			
ዴፓርዴ			
ድህረ			
ድህነት			
ድላሚኒ			
ድላቸው			
ድልድይ			
ድሎች			
ድምር			
ድምደማን			
ድምጽ			
ድምጾች			
ድምፃዊ			
ድምፃዊት			
ድምፅ			
ድምፆችና			
ድረስ			
ድረጅት			
ድሪባ			
ድራማ			
ድራማን			
ድራማዎች፣			
ድራኮንያን			
ድራገን			
ድርሻ			
ድርቁ			
ድርቅ			
ድርቅና			
ድርቅ፣			
ድርብ			
ድርድሩን			
ድርድር			
ድርጅቱ			
ድርጅታዊ			
ድርጅት			
ድርጅትን			
ድርጅት፣			
ድርጅቶች			
ድርጅቶች፣			
ድርጅቷ			
ድርጊት			
ድርጊቶች			
ድሮን			
ድሮኖች			
ድሮኖችን			
ድብልቅ			
ድብቅ			
ድብደባ			
ድንቃየሁ			
ድንቅ			
ድንበሬን			
ድንበር			
ድንበሮች			
ድንኳን			
ድንገተኛ			
ድንጋይ			
ድንጋዮች			
ድካም			
ድክመት			
ድክመቶችን			
ድጋሎ			
ድጋፉ			
ድጋፋቸውን			
ድጋፌ			
ድጋፍ			
ድጋፍም			
ድጋፍን			
ዶላሩ			
ዶላር			
ዶልፊኖችን			
ዶሚንጎ			
ዶርሴት			
ዶርን			
ዶሮዎች			
ዶሮዎችን			
ዶትኮም			
ዶትኮምን			
ዶናልድ			
ዶክተር			
ዶክተሮች			
ዶክትሬት			
ዶዮንግ			
ዶፒንግ			
ጀልባ			
ጀልባን			
ጀመረች።			
ጀመረ።			
ጀመሩ			
ጀመሩ።			
ጀመሩ፤			
ጀማል			
ጀምረዋል።			
ጀምራለች።			
ጀምሮ			
ጀምሯል።			
ጀምበር			
ጀርመናዊው			
ጀርመን			
ጀርመን፣			
ጀርሲ			
ጀርሲው			
ጀርባ			
ጀስቲን			
ጀግና			
ጀግንነት			
ጁሊዮ			
ጁሴፔ			
ጁኒየር			
ጁንቲንዝን			
ጁንታ			
ጁንየት			
ጁዲዝ			
ጁፒተር			
ጂንታሳኩሊ			
ጂኦሎጂካል			
ጂኦርጂያ			
ጂኦቫኒን			
ጂኦፖለቲካዊ			
ጂውሊዎ			
ጂያኒ			
ጂያንኒ			
ጂፕሰም			
ጃህበቫላ			
ጃላዳ			
ጃማይካዊው			
ጃሜህ			
ጃሬድ			
ጃቺንታ			
ጃንገ			
ጃከስ			
ጃካርታ			
ጃኮብ			
ጃዝን			
ጃይካ			
ጃፓን			
ጃፓን፣			
ጄምስ			
ጄሱስ			
ጄኔራል			
ጄኔራሎችን			
ጄፍሪ			
ጄፓሮቭ			
ጅማሬ			
ጅማ፣			
ጅምር			
ጅረት			
ጅቡቲ			
ጅቡቲን			
ጅቡቲ፣			
ጅኦርጅ			
ጅፋር			
ጆሃን			
ጆማርት			
ጆማን			
ጆርናል			
ጆርደን			
ጆርዳን			
ጆርዳንን			
ጆርጂ			
ጆርጅ			
ጆቭኔል			
ጆናታን			
ጆንሰን			
ጆንሰን፣			
ጆንሴ			
ጆንግ			
ገለልተኛ			
ገለልተኝነትን			
ገለጸ።			
ገለጻ			
ገለጻ፣			
ገለጻ፤			
ገለፀች።			
ገለፀው			
ገለፀ።			
ገለፀ፤			
ገለፁ።			
ገለፃ			
ገለፃ።			
ገሊላ			
ገላብኛለች			
ገላጋይ			
ገልጸዋል			
ገልጸዋል።			
ገልጸው			
ገልጻለች።			
ገልጾ			
ገልጿል			
ገልጿል።			
ገልጿል፣			
ገልፀዋል			
ገልፀዋል።			
ገልፀው			
ገልፆ			
ገልፆታል።			
ገሏል።			
ገመዳ			
ገመድ			
ገምጋሚ			
ገሞራ			
ገሠሠን			
ገረመው			
ገርድን			
ገበታ			
ገበየሁ			
ገበያ			
ገበያን			
ገበያውን			
ገበያዎች			
ገበያዎችን			
ገቡ።			
ገቢሳ			
ገቢን			
ገቢው			
ገቢዎቻቸውን			
ገቢዎች			
ገቢያ			
ገባር			
ገብረሚካኤል			
ገብረሚካኤልን			
ገብረማርያም			
ገብረስላሴ			
ገብረስላሴን			
ገብረክርስቶስ			
ገብረወልድ			
ገብረየሱስ			
ገብተዋል			
ገብተዋል።			
ገብተው			
ገብታለች።			
ገብቷል።			
ገብነት			
ገትር			
ገነሌ			
ገነት			
ገናሌ			
ገንብቶ			
ገንዘቤ			
ገንዘብ			
ገንዳ			
ገንዳዎቻቸውን			
ገንዳዎች፣			
ገዛኸኝ			
ገዛ።			
ገዢው			
ገዥቸው			
ገደለ።			
ገደሉ።			
ገደል			
ገደማ			
ገደብ			
ገደቦችን			
ገደፋ			
ገዳም			
ገዳይ			
ገዳዮች			
ገድለዋል።			
ገድለው			
ገድላለች።			
ገድሎ			
ገድሏል			
ገድሏል።			
ገጠራማ			
ገጠር			
ገጣሚ፣			
ገጣጌጦችን			
ገጥሟል።			
ገጽታ			
ገጾች			
ገፃቸው			
ገፅታን			
ገፅታዎች			
ገፆች			
ገፆችን			
ገፍቶታል።			
ጉልላት			
ጉሙዝ			
ጉሬሮ			
ጉርጓዶች፣			
ጉባኤ			
ጉባኤን			
ጉባኤውን			
ጉባዔ			
ጉብኝታቸው			
ጉብኝታቸውን			
ጉብኝት			
ጉንፋን			
ጉዋንጉጁ			
ጉዞወች			
ጉዞወችን			
ጉዞዎች			
ጉዞዎችን			
ጉዟቸው			
ጉዳተኛ			
ጉዳተኞች			
ጉዳተኞችን			
ጉዳት			
ጉዳቶች			
ጉዳች			
ጉዳዩ			
ጉዳዩን			
ጉዳይ			
ጉዳዮች			
ጉዳዮችም			
ጉዳዮችን			
ጉዳፍ			
ጉድለት			
ጉድላክ			
ጉድጓድ			
ጉድጓዶች			
ጉጂ፣			
ጉጃራት			
ጉጉት			
ጉግል			
ጊታሮችና			
ጊንጋዴዝን			
ጊዜው			
ጊዜውም			
ጊዜውን			
ጊዜዎችን			
ጊዜያት			
ጊዜያቸው			
ጊዜያዊ			
ጊዜዬን			
ጊዮርጊስ			
ጋሃሊባፍ			
ጋለሪ			
ጋምቢያ			
ጋርም			
ጋሻው			
ጋብሪሌልን			
ጋብቻ			
ጋብቻን፣			
ጋብቻዎች			
ጋብቻዎችን			
ጋንዲ			
ጋንጋም			
ጋክን			
ጋዜጠኛ			
ጋዜጠኞች			
ጋዜጣ			
ጋዜጣዊ			
ጋዜጥ			
ጋዝፕሮም፣			
ጋደም			
ጋዳፊ			
ጋዳፊን			
ጌልፈንድን			
ጌራሲሜንኮ			
ጌታሁን			
ጌታሁንም			
ጌታቸዉ			
ጌታቸው			
ጌታቸው።			
ጌታነህ			
ጌትስ			
ጌትነት			
ጌዲዮን			
ግለሰብ			
ግለሰቦቹ			
ግለሰቦች			
ግለሰቦችን			
ግለሰቦችንና			
ግለሰቦች፣			
ግለሰቧን			
ግሉኬስትሻየር			
ግሊክ			
ግላስ			
ግላኮስሚትክላይን			
ግላይፎሴትን			
ግልባጭ			
ግልገል			
ግልጋሎት			
ግልጽ			
ግልፅ			
ግመሎች			
ግማሽ			
ግምት			
ግምጃ			
ግምገማ			
ግምገማን			
ግምገማው			
ግምገማዎችን			
ግሩቤል			
ግሩቭ፣			
ግሩፕ			
ግሪል			
ግሪኒን			
ግሪን			
ግሪንፒስ			
ግሪክ			
ግራም			
ግራቪቲ			
ግራንዲዮሳ			
ግራውንድ			
ግራፊክ			
ግራፊክስ			
ግሬል			
ግሬት			
ግሬግ			
ግርማ			
ግርዛትን			
ግርዶሹ			
ግርዶሽ			
ግርግር			
ግሮቨስን			
ግሽበት			
ግሽበትን			
ግቢዎች			
ግባገቦ			
ግብረ			
ግብረሰዶማዊ			
ግብረሰዶማውያን			
ግብሩ			
ግብሩን			
ግብር			
ግብርናና			
ግብርን			
ግብሮች			
ግብሮችን			
ግብሯ			
ግብአት			
ግብአቶች			
ግብአቶችን			
ግብዓቶች			
ግብዝ			
ግብዣ			
ግብይት			
ግብይትን			
ግብፅ			
ግቦቻችንን			
ግቦች			
ግቦችን			
ግቫን			
ግንባር			
ግንባታ			
ግንባታና			
ግንባታን			
ግንባታው			
ግንባታ፣			
ግንቦት			
ግንኙነቱ			
ግንኙነታቸውን			
ግንኙነት			
ግንኙነትምክኒያት			
ግንኙነትን			
ግንኙነቶችን			
ግንዛቤ			
ግን፣			
ግኝቶችን			
ግዙፉ			
ግዙፍ			
ግዛት			
ግዛቶች			
ግዛው			
ግዜም			
ግዢ፣			
ግዥና			
ግደይ			
ግዴታ			
ግዴታዋን			
ግድቡ			
ግድብ			
ግድብን			
ግድያ			
ግድያን			
ግድያዎችን			
ግድፈት			
ግግር			
ግጥሚያ			
ግጥሞች፣			
ግጭቱ			
ግጭቱን			
ግጭት			
ግጭትን			
ግፊት			
ጎልደን			
ጎልድ			
ጎልፍ			
ጎሎች			
ጎሎችን			
ጎመራ			
ጎረቤት			
ጎረቤቶች			
ጎርፍ			
ጎርፍና			
ጎሰን			
ጎስን			
ጎበዝ			
ጎብኚ			
ጎብኚዎች			
ጎብኝተዋል።			
ጎብኝታለች፣			
ጎብኝዎች			
ጎብኝዎችን			
ጎናዛሌዝ			
ጎንደር			
ጎይቶም			
ጎዳና			
ጎዳናዎች			
ጎዳናዎችን			
ጎድቷል።			
ጎጃም			
ጎግህ			
ጎግህን			
ጠለል			
ጠለፋ			
ጠላቂዎች			
ጠላቶችን			
ጠላፊ			
ጠላፊዎች			
ጠመንጃ			
ጠረፍ			
ጠርሙሶች			
ጠርተው			
ጠርታዋለች።			
ጠርጥሮ			
ጠቀሜታ			
ጠቁመዋል።			
ጠቁመው			
ጠቁማለቸ።			
ጠቁማለች።			
ጠቁሟል።			
ጠቃሚ			
ጠቅላላ			
ጠቅላይ			
ጠቅሰዋል።			
ጠቅሳለች።			
ጠቅሶ			
ጠቅሷል።			
ጠበቆች			
ጠባቂ			
ጠባቂዎች			
ጠብቀን			
ጠንካራ			
ጠንክሬ			
ጠንክሮ፤			
ጠዋት			
ጠየቀች።			
ጠየቀ።			
ጠየቁ።			
ጠያቂዎቹም			
ጠይቀዋል።			
ጠይቃለች			
ጠይቃለች።			
ጠይቋል።			
ጠፈር			
ጠፋ።			
ጠፍተዋል።			
ጠፍቶ			
ጠፍቷል			
ጠፍቷል።			
ጡንቻን			
ጣለች።			
ጣሉ።			
ጣሊያናዊ			
ጣሊያናዊውን			
ጣሊያን			
ጣልቃ			
ጣልያን			
ጣሪያውን			
ጣርያ			
ጣቢያ			
ጣቢያው			
ጣቢያዎች			
ጣቢያዎችን			
ጣቢያዎች፣			
ጣብያ			
ጣይብ			
ጣፋጭ			
ጤናማ			
ጤናቸው			
ጤናን			
ጤና፣			
ጤፍን			
ጥለዋል።			
ጥለው			
ጥላሁን			
ጥልቀት			
ጥልቅ			
ጥሏል።			
ጥምረት			
ጥምር			
ጥምቀት			
ጥረት			
ጥረቶች			
ጥረቶችን			
ጥሪዎችና			
ጥራቱን			
ጥራታቸው			
ጥራት			
ጥራትና			
ጥራትን			
ጥራጥሬ			
ጥራጥሬዎች			
ጥራጥሬዎችን			
ጥሬዎችና			
ጥርስ			
ጥርጣሬ			
ጥርጣሬያቸውን			
ጥሰት፣			
ጥሰቶች			
ጥሰቶችን			
ጥሰዋል			
ጥሰው			
ጥቁር			
ጥቂት			
ጥቃቅን			
ጥቃቱ			
ጥቃቱን			
ጥቃታቸውን			
ጥቃት			
